"";"CD_PROGRAMA_IES";"ID_PROJETO";"DFPP";"QMP";"DFCP"
"11141";"24004014016P0";413828;2;2;1
"11142";"24004014016P0";413835;4;3;1,33333333333333
"11143";"24004014016P0";413991;2;2;1
"11144";"24004014016P0";414007;1;1;1
"11145";"24004014016P0";414036;2;2;1
"11146";"24004014016P0";414188;3;2;1,5
"11147";"24004014016P0";416242;1;1;1
"11148";"24004014016P0";417859;2;2;1
"11149";"24004014017P7";299950;1;1;1
"11150";"24004014017P7";299988;1;1;1
"11151";"24004014018P3";401572;1;1;1
"11152";"24004014018P3";401628;1;1;1
"11153";"24004014018P3";404106;1;1;1
"11154";"24004014018P3";404231;1;1;1
"11155";"24004014018P3";421747;4;4;1
"11156";"24004014070P5";381898;3;3;1
"11157";"24004014070P5";381992;1;1;1
"11158";"24004014070P5";381993;1;1;1
"11159";"24004014070P5";382017;1;1;1
"11160";"24004014070P5";382425;2;1;2
"11161";"24004014070P5";382426;1;1;1
"11162";"24004014070P5";382427;1;1;1
"11163";"24004014070P5";382458;1;1;1
"11164";"24004014070P5";382459;1;1;1
"11165";"24009016001P5";290679;1;1;1
"11166";"24009016001P5";374808;3;9;0,333333333333333
"11167";"24009016002P1";258048;1;5;0,2
"11168";"24009016002P1";258087;2;5;0,4
"11169";"24009016002P1";283000;2;2;1
"11170";"24009016002P1";283010;1;1;1
"11171";"24009016002P1";285634;2;3;0,666666666666667
"11172";"24009016002P1";285669;4;5;0,8
"11173";"24009016002P1";404349;1;2;0,5
"11174";"24009016002P1";405270;1;2;0,5
"11175";"24009016002P1";405492;1;2;0,5
"11176";"24009016002P1";408405;1;1;1
"11177";"24009016002P1";408448;1;1;1
"11178";"24009016002P1";408472;1;1;1
"11179";"24009016002P1";422257;1;2;0,5
"11180";"24009016002P1";422266;1;1;1
"11181";"24009016002P1";422296;1;1;1
"11182";"24009016003P8";260969;2;3;0,666666666666667
"11183";"24009016003P8";261956;1;2;0,5
"11184";"24009016003P8";262275;1;1;1
"11185";"24009016003P8";267214;1;1;1
"11186";"24009016003P8";267222;1;3;0,333333333333333
"11187";"24009016003P8";267231;2;2;1
"11188";"24009016003P8";267234;2;3;0,666666666666667
"11189";"24009016003P8";317826;1;7;0,142857142857143
"11190";"24009016003P8";349199;1;4;0,25
"11191";"24009016003P8";349202;3;3;1
"11192";"24009016003P8";349302;2;5;0,4
"11193";"24009016003P8";350531;4;5;0,8
"11194";"24009016003P8";351189;2;2;1
"11195";"24009016003P8";351207;2;7;0,285714285714286
"11196";"24009016003P8";389463;1;8;0,125
"11197";"24009016003P8";390099;4;3;1,33333333333333
"11198";"24009016003P8";390143;3;3;1
"11199";"24009016004P4";372783;1;1;1
"11200";"24009016005P0";284683;1;3;0,333333333333333
"11201";"24009016005P0";284734;1;2;0,5
"11202";"24009016005P0";285015;1;2;0,5
"11203";"24009016005P0";287054;2;3;0,666666666666667
"11204";"24009016005P0";292607;2;8;0,25
"11205";"24009016005P0";321337;2;4;0,5
"11206";"24009016005P0";321429;3;4;0,75
"11207";"24009016005P0";321527;1;1;1
"11208";"24009016005P0";321583;2;2;1
"11209";"24009016005P0";321586;2;2;1
"11210";"24009016005P0";321604;1;1;1
"11211";"24009016005P0";321634;2;3;0,666666666666667
"11212";"24009016005P0";321661;1;1;1
"11213";"24009016005P0";321686;1;1;1
"11214";"24009016005P0";324693;1;1;1
"11215";"24009016005P0";324714;2;3;0,666666666666667
"11216";"24009016005P0";324724;2;2;1
"11217";"24009016005P0";325196;3;6;0,5
"11218";"24009016005P0";325201;2;2;1
"11219";"24009016005P0";351491;4;4;1
"11220";"24009016005P0";354699;1;1;1
"11221";"24009016005P0";366997;2;4;0,5
"11222";"24009016005P0";366998;2;7;0,285714285714286
"11223";"24009016005P0";367131;2;2;1
"11224";"24009016005P0";367369;1;4;0,25
"11225";"24009016005P0";398819;1;3;0,333333333333333
"11226";"24009016005P0";398840;2;2;1
"11227";"24009016005P0";399724;2;2;1
"11228";"24009016005P0";399739;1;1;1
"11229";"24009016005P0";400601;1;2;0,5
"11230";"24009016005P0";400634;1;3;0,333333333333333
"11231";"24009016005P0";400694;1;1;1
"11232";"24009016005P0";400711;1;1;1
"11233";"24009016005P0";400775;1;3;0,333333333333333
"11234";"24009016005P0";400850;1;1;1
"11235";"24009016005P0";400869;1;2;0,5
"11236";"24009016005P0";400965;1;1;1
"11237";"24009016005P0";402411;1;1;1
"11238";"24009016005P0";402431;1;1;1
"11239";"24009016005P0";402576;1;1;1
"11240";"24009016005P0";402592;1;1;1
"11241";"24009016005P0";402922;2;1;2
"11242";"24009016005P0";402966;1;1;1
"11243";"24009016005P0";403103;1;1;1
"11244";"24009016005P0";403561;1;1;1
"11245";"24009016005P0";403788;5;4;1,25
"11246";"24009016005P0";405446;4;5;0,8
"11247";"24009016005P0";405890;2;2;1
"11248";"24009016005P0";406191;1;1;1
"11249";"24009016009P6";260385;1;1;1
"11250";"24009016009P6";260403;1;1;1
"11251";"24009016009P6";260497;4;3;1,33333333333333
"11252";"24009016009P6";260611;2;2;1
"11253";"24009016009P6";260615;2;2;1
"11254";"24009016009P6";341198;2;2;1
"11255";"24009016009P6";341199;2;2;1
"11256";"24009016011P0";244788;1;2;0,5
"11257";"24009016011P0";244821;1;1;1
"11258";"24009016011P0";244875;1;1;1
"11259";"24009016011P0";244879;1;1;1
"11260";"24009016011P0";244880;1;1;1
"11261";"24009016011P0";244881;1;1;1
"11262";"24009016011P0";244882;1;1;1
"11263";"24009016011P0";244885;1;1;1
"11264";"24009016011P0";244886;1;2;0,5
"11265";"24009016011P0";244891;1;1;1
"11266";"24009016011P0";244894;1;1;1
"11267";"24009016011P0";244895;1;1;1
"11268";"24009016011P0";244896;1;1;1
"11269";"24009016011P0";244897;1;2;0,5
"11270";"24009016011P0";244929;1;1;1
"11271";"24009016011P0";282358;1;1;1
"11272";"24009016011P0";282403;1;1;1
"11273";"24009016011P0";282413;1;1;1
"11274";"24009016011P0";300681;1;2;0,5
"11275";"24009016011P0";300717;1;2;0,5
"11276";"24009016011P0";300738;1;1;1
"11277";"24009016011P0";300739;1;1;1
"11278";"24009016011P0";300740;1;2;0,5
"11279";"24009016011P0";300741;1;2;0,5
"11280";"24009016011P0";300752;1;1;1
"11281";"24009016011P0";300767;1;2;0,5
"11282";"24009016011P0";300768;1;1;1
"11283";"24009016011P0";300770;1;1;1
"11284";"24009016011P0";300771;1;1;1
"11285";"24009016011P0";300772;1;2;0,5
"11286";"24009016011P0";300778;1;2;0,5
"11287";"24009016011P0";300779;1;1;1
"11288";"24009016011P0";300780;2;2;1
"11289";"24009016011P0";300788;1;1;1
"11290";"24009016011P0";300795;1;2;0,5
"11291";"24009016011P0";300798;1;3;0,333333333333333
"11292";"24009016011P0";300799;1;1;1
"11293";"24009016011P0";300801;1;2;0,5
"11294";"24009016011P0";300802;1;1;1
"11295";"24009016011P0";300803;1;1;1
"11296";"24009016011P0";300806;1;1;1
"11297";"24009016011P0";300807;1;1;1
"11298";"24009016011P0";300808;1;1;1
"11299";"24009016011P0";358006;1;1;1
"11300";"24009016011P0";358009;1;1;1
"11301";"24009016011P0";358010;1;1;1
"11302";"24009016011P0";358030;1;1;1
"11303";"24009016011P0";358031;1;1;1
"11304";"24009016011P0";358036;1;1;1
"11305";"24009016011P0";358039;1;1;1
"11306";"24009016011P0";358041;1;1;1
"11307";"24009016011P0";358043;1;2;0,5
"11308";"24009016011P0";358045;1;2;0,5
"11309";"24009016011P0";358046;1;1;1
"11310";"24009016011P0";358047;1;2;0,5
"11311";"24009016011P0";358053;1;1;1
"11312";"24009016011P0";358055;1;1;1
"11313";"24009016011P0";358057;1;1;1
"11314";"24009016011P0";358059;1;1;1
"11315";"24009016011P0";358072;1;1;1
"11316";"24009016011P0";358073;1;1;1
"11317";"24009016011P0";358074;1;1;1
"11318";"24009016011P0";359205;1;1;1
"11319";"24009016011P0";392393;1;1;1
"11320";"24009016011P0";392402;1;1;1
"11321";"24009016011P0";392403;1;2;0,5
"11322";"24009016011P0";392422;1;1;1
"11323";"24009016011P0";392423;1;2;0,5
"11324";"24009016011P0";392425;1;1;1
"11325";"24009016011P0";392426;1;2;0,5
"11326";"24009016011P0";392441;1;1;1
"11327";"24009016011P0";392443;1;1;1
"11328";"24009016011P0";392444;1;1;1
"11329";"24009016011P0";392445;1;1;1
"11330";"24009016011P0";392466;1;1;1
"11331";"24009016011P0";392484;2;2;1
"11332";"24009016011P0";392485;1;2;0,5
"11333";"24009016011P0";392486;1;2;0,5
"11334";"24009016011P0";392487;1;1;1
"11335";"24009016011P0";392488;1;2;0,5
"11336";"24009016011P0";392489;1;1;1
"11337";"24009016011P0";392501;1;1;1
"11338";"24009016011P0";392502;1;2;0,5
"11339";"24009016011P0";392503;1;1;1
"11340";"24009016012P7";288296;1;1;1
"11341";"24009016012P7";319122;1;1;1
"11342";"24009016012P7";319171;1;1;1
"11343";"24009016012P7";320564;3;4;0,75
"11344";"24009016012P7";320572;2;4;0,5
"11345";"24009016012P7";320618;1;2;0,5
"11346";"24009016012P7";320621;1;1;1
"11347";"24009016012P7";321060;1;1;1
"11348";"24009016012P7";321083;1;1;1
"11349";"24009016012P7";321512;1;1;1
"11350";"24009016012P7";407147;1;1;1
"11351";"24009016012P7";407756;1;1;1
"11352";"24009016012P7";410868;1;1;1
"11353";"24009016013P3";325589;1;1;1
"11354";"24009016013P3";326660;1;1;1
"11355";"24009016013P3";97605;1;1;1
"11356";"24009016013P3";97606;1;1;1
"11357";"24009016013P3";97608;1;1;1
"11358";"24009016014P0";240459;3;5;0,6
"11359";"24009016014P0";240460;2;3;0,666666666666667
"11360";"24009016014P0";240464;2;5;0,4
"11361";"24009016014P0";241069;1;1;1
"11362";"24009016014P0";241070;1;1;1
"11363";"24009016014P0";241081;1;2;0,5
"11364";"24009016014P0";241083;1;1;1
"11365";"24009016014P0";241089;3;3;1
"11366";"24009016014P0";241259;2;3;0,666666666666667
"11367";"24009016014P0";241260;3;5;0,6
"11368";"24009016014P0";241261;2;4;0,5
"11369";"24009016014P0";241262;1;2;0,5
"11370";"24009016014P0";244433;5;7;0,714285714285714
"11371";"24009016014P0";244444;1;3;0,333333333333333
"11372";"24009016014P0";244461;1;1;1
"11373";"24009016014P0";244465;1;1;1
"11374";"24009016014P0";244469;1;1;1
"11375";"24009016014P0";300781;3;5;0,6
"11376";"24009016014P0";300810;4;8;0,5
"11377";"24009016014P0";300826;6;10;0,6
"11378";"24009016014P0";307765;2;4;0,5
"11379";"24009016014P0";307966;1;1;1
"11380";"24009016014P0";307968;2;2;1
"11381";"24009016014P0";308267;3;3;1
"11382";"24009016014P0";308353;1;1;1
"11383";"24009016014P0";310443;1;1;1
"11384";"24009016014P0";310470;1;2;0,5
"11385";"24009016014P0";357270;2;2;1
"11386";"24009016014P0";357305;1;1;1
"11387";"24009016014P0";357408;2;2;1
"11388";"24009016014P0";357426;1;1;1
"11389";"24009016014P0";357442;1;1;1
"11390";"24009016014P0";357443;3;2;1,5
"11391";"24009016014P0";357455;1;1;1
"11392";"24009016014P0";357459;5;4;1,25
"11393";"24009016014P0";357483;1;1;1
"11394";"24009016014P0";359170;1;1;1
"11395";"24009016014P0";359193;5;7;0,714285714285714
"11396";"24009016014P0";359194;6;12;0,5
"11397";"24009016014P0";402846;1;2;0,5
"11398";"24009016014P0";402890;1;1;1
"11399";"24009016014P0";402911;2;2;1
"11400";"24009016014P0";403117;4;9;0,444444444444444
"11401";"24009016014P0";406641;4;5;0,8
"11402";"24009016015P6";288272;1;2;0,5
"11403";"24009016015P6";289312;1;1;1
"11404";"24009016015P6";345434;1;1;1
"11405";"24009016015P6";345437;1;2;0,5
"11406";"24009016015P6";359637;1;1;1
"11407";"24009016015P6";359653;1;2;0,5
"11408";"24009016015P6";359654;1;1;1
"11409";"24009016017P9";273600;1;1;1
"11410";"24009016017P9";292363;1;1;1
"11411";"24009016017P9";324933;1;1;1
"11412";"24009016017P9";325499;1;1;1
"11413";"24009016017P9";363914;1;1;1
"11414";"24009016017P9";363941;1;1;1
"11415";"24009016017P9";364405;1;1;1
"11416";"24009016017P9";366137;1;1;1
"11417";"24009016017P9";367424;1;1;1
"11418";"24009016017P9";368271;1;1;1
"11419";"24009016017P9";368290;1;1;1
"11420";"24009016017P9";381004;1;1;1
"11421";"24009016017P9";390219;1;1;1
"11422";"24009016017P9";390249;1;1;1
"11423";"24009016017P9";418596;1;1;1
"11424";"24009016017P9";419013;1;1;1
"11425";"24009016018P5";243335;1;2;0,5
"11426";"24009016018P5";244352;1;2;0,5
"11427";"24009016018P5";244355;1;1;1
"11428";"24009016018P5";244356;1;1;1
"11429";"24009016018P5";244360;1;1;1
"11430";"24009016018P5";244365;1;1;1
"11431";"24009016018P5";244366;1;1;1
"11432";"24009016018P5";254437;1;1;1
"11433";"24009016018P5";312849;1;1;1
"11434";"24009016018P5";312856;1;1;1
"11435";"24009016018P5";312857;1;1;1
"11436";"24009016018P5";318488;1;1;1
"11437";"24009016018P5";318509;2;1;2
"11438";"24009016018P5";318514;2;1;2
"11439";"24009016018P5";340140;1;1;1
"11440";"24009016018P5";340142;1;2;0,5
"11441";"24009016018P5";340186;1;1;1
"11442";"24009016018P5";340203;1;1;1
"11443";"24009016018P5";340204;1;1;1
"11444";"24009016018P5";340697;1;2;0,5
"11445";"24009016018P5";347242;1;1;1
"11446";"24009016018P5";347253;1;1;1
"11447";"24009016018P5";353649;1;1;1
"11448";"24009016018P5";353650;1;1;1
"11449";"24009016018P5";353803;1;1;1
"11450";"24009016018P5";354023;1;1;1
"11451";"24009016018P5";356412;1;1;1
"11452";"24009016018P5";356705;1;1;1
"11453";"24009016018P5";356706;1;1;1
"11454";"24009016019P1";275940;1;1;1
"11455";"24009016019P1";275949;1;2;0,5
"11456";"24009016019P1";289424;1;1;1
"11457";"24009016019P1";289438;1;1;1
"11458";"24009016019P1";289503;1;1;1
"11459";"24009016019P1";289561;4;3;1,33333333333333
"11460";"24009016019P1";290365;1;1;1
"11461";"24009016019P1";290428;1;1;1
"11462";"24009016019P1";290431;1;1;1
"11463";"24009016019P1";290432;1;1;1
"11464";"24009016019P1";360140;1;1;1
"11465";"24009016019P1";361989;2;3;0,666666666666667
"11466";"24009016019P1";364828;1;1;1
"11467";"24009016019P1";364858;1;1;1
"11468";"24009016019P1";364875;1;1;1
"11469";"24009016019P1";374899;1;1;1
"11470";"24009016019P1";381114;2;1;2
"11471";"24009016019P1";422858;1;1;1
"11472";"24009016021P6";367460;1;1;1
"11473";"24009016021P6";367468;1;1;1
"11474";"24009016021P6";367520;1;1;1
"11475";"24009016021P6";368282;1;1;1
"11476";"24009016021P6";368291;1;1;1
"11477";"24009016021P6";368297;1;1;1
"11478";"24009016021P6";368303;1;1;1
"11479";"24009016021P6";368304;1;1;1
"11480";"24009016021P6";368306;1;1;1
"11481";"24009016021P6";368335;1;1;1
"11482";"24009016021P6";368588;1;1;1
"11483";"24009016021P6";368591;1;1;1
"11484";"24009016021P6";368605;1;1;1
"11485";"24009016021P6";368630;1;1;1
"11486";"24009016021P6";368635;1;1;1
"11487";"24009016021P6";368638;1;1;1
"11488";"24009016021P6";368645;1;1;1
"11489";"24009016021P6";379543;1;1;1
"11490";"24009016021P6";405262;1;1;1
"11491";"24009016021P6";405320;1;1;1
"11492";"24009016021P6";405408;1;1;1
"11493";"24009016021P6";405409;1;1;1
"11494";"24009016021P6";405440;1;1;1
"11495";"24009016021P6";405473;1;1;1
"11496";"24009016021P6";406263;1;1;1
"11497";"24009016021P6";406265;1;1;1
"11498";"24009016021P6";406290;1;1;1
"11499";"24009016021P6";422844;1;1;1
"11500";"24009016025P1";271313;1;1;1
"11501";"24009016025P1";271318;1;2;0,5
"11502";"24009016025P1";278848;2;1;2
"11503";"24009016025P1";279078;1;2;0,5
"11504";"24009016025P1";279079;2;3;0,666666666666667
"11505";"24009016025P1";280281;1;1;1
"11506";"24009016025P1";285890;2;2;1
"11507";"24009016025P1";316793;1;1;1
"11508";"24009016025P1";316815;2;3;0,666666666666667
"11509";"24009016025P1";372466;3;2;1,5
"11510";"24009016025P1";372498;2;1;2
"11511";"24009016026P8";291870;1;1;1
"11512";"24009016026P8";291875;1;1;1
"11513";"24009016026P8";291878;1;2;0,5
"11514";"24009016026P8";291894;1;1;1
"11515";"24009016026P8";291918;2;1;2
"11516";"24009016026P8";292007;1;1;1
"11517";"24009016026P8";383084;2;2;1
"11518";"24009016026P8";383182;1;3;0,333333333333333
"11519";"24009016026P8";383183;1;1;1
"11520";"24009016026P8";383190;1;1;1
"11521";"24009016026P8";383193;2;1;2
"11522";"24009016026P8";383215;1;1;1
"11523";"24009016026P8";383235;1;1;1
"11524";"24009016026P8";422191;4;4;1
"11525";"24009016026P8";422239;5;5;1
"11526";"24009016026P8";97899;1;1;1
"11527";"24009016028P0";244887;1;1;1
"11528";"24009016028P0";244910;1;1;1
"11529";"24009016028P0";244915;1;1;1
"11530";"24009016028P0";244922;1;2;0,5
"11531";"24009016028P0";244935;1;1;1
"11532";"24009016028P0";322761;1;1;1
"11533";"24009016028P0";366943;1;1;1
"11534";"24009016028P0";366944;1;2;0,5
"11535";"24009016028P0";366957;2;2;1
"11536";"24009016029P7";290366;1;1;1
"11537";"24009016029P7";290369;1;1;1
"11538";"24009016029P7";290379;1;1;1
"11539";"24009016029P7";290396;1;1;1
"11540";"24009016029P7";290434;1;1;1
"11541";"24009016029P7";290450;1;1;1
"11542";"24009016029P7";291137;1;1;1
"11543";"24009016030P5";285048;1;1;1
"11544";"24009016030P5";335240;1;1;1
"11545";"24009016030P5";335273;1;1;1
"11546";"24009016030P5";335314;1;1;1
"11547";"24009016030P5";335412;1;1;1
"11548";"24009016030P5";336433;1;1;1
"11549";"24009016030P5";357591;1;1;1
"11550";"24009016030P5";357624;1;1;1
"11551";"24009016030P5";357656;2;2;1
"11552";"24009016030P5";357658;1;1;1
"11553";"24009016030P5";358608;1;1;1
"11554";"24009016030P5";358778;1;1;1
"11555";"24009016030P5";364748;1;1;1
"11556";"24009016030P5";408280;2;1;2
"11557";"24009016030P5";408580;1;1;1
"11558";"24009016030P5";411692;1;1;1
"11559";"24009016030P5";413536;1;1;1
"11560";"24009016030P5";420175;1;1;1
"11561";"24009016030P5";420194;1;1;1
"11562";"24009016031P1";323364;1;1;1
"11563";"24009016031P1";323372;1;1;1
"11564";"24009016031P1";323373;1;1;1
"11565";"24009016071P3";385403;1;3;0,333333333333333
"11566";"24009016071P3";385404;1;1;1
"11567";"24009016071P3";385897;1;1;1
"11568";"24009016071P3";385907;1;2;0,5
"11569";"24009016071P3";385918;1;1;1
"11570";"24009016071P3";385936;2;1;2
"11571";"24009016071P3";385937;1;2;0,5
"11572";"24009016071P3";385973;1;1;1
"11573";"24009016071P3";385988;1;1;1
"11574";"24009016071P3";385989;2;1;2
"11575";"24009016071P3";386027;2;1;2
"11576";"24009016071P3";387680;2;1;2
"11577";"24009016071P3";387704;3;2;1,5
"11578";"24009016071P3";418103;1;1;1
"11579";"24009016071P3";419669;1;1;1
"11580";"24009016071P3";420180;2;1;2
"11581";"25001019001P7";263189;1;3;0,333333333333333
"11582";"25001019001P7";263372;2;2;1
"11583";"25001019001P7";263441;4;3;1,33333333333333
"11584";"25001019001P7";270570;3;2;1,5
"11585";"25001019001P7";274045;2;2;1
"11586";"25001019001P7";275323;1;2;0,5
"11587";"25001019001P7";275704;2;1;2
"11588";"25001019001P7";277970;3;4;0,75
"11589";"25001019001P7";278062;1;1;1
"11590";"25001019001P7";278082;1;1;1
"11591";"25001019001P7";278472;1;1;1
"11592";"25001019001P7";279606;1;1;1
"11593";"25001019001P7";305654;1;2;0,5
"11594";"25001019001P7";305672;1;3;0,333333333333333
"11595";"25001019001P7";305694;1;1;1
"11596";"25001019001P7";305695;1;1;1
"11597";"25001019001P7";306447;1;1;1
"11598";"25001019001P7";306762;1;1;1
"11599";"25001019001P7";306769;1;1;1
"11600";"25001019001P7";306772;1;1;1
"11601";"25001019001P7";366009;1;1;1
"11602";"25001019001P7";367652;1;3;0,333333333333333
"11603";"25001019001P7";367808;4;4;1
"11604";"25001019001P7";368727;2;2;1
"11605";"25001019001P7";370369;1;1;1
"11606";"25001019001P7";370496;2;2;1
"11607";"25001019001P7";372101;1;1;1
"11608";"25001019001P7";372104;1;1;1
"11609";"25001019001P7";372178;1;1;1
"11610";"25001019001P7";372497;1;1;1
"11611";"25001019001P7";372769;1;1;1
"11612";"25001019001P7";372816;1;1;1
"11613";"25001019001P7";378669;1;2;0,5
"11614";"25001019001P7";378695;2;4;0,5
"11615";"25001019001P7";378720;1;2;0,5
"11616";"25001019001P7";378742;1;1;1
"11617";"25001019001P7";378744;1;1;1
"11618";"25001019001P7";378760;1;1;1
"11619";"25001019001P7";378850;2;2;1
"11620";"25001019001P7";382008;2;2;1
"11621";"25001019001P7";382029;2;2;1
"11622";"25001019001P7";382423;2;3;0,666666666666667
"11623";"25001019001P7";382424;4;3;1,33333333333333
"11624";"25001019001P7";382441;2;2;1
"11625";"25001019001P7";382470;3;2;1,5
"11626";"25001019001P7";407174;2;3;0,666666666666667
"11627";"25001019001P7";407212;1;1;1
"11628";"25001019001P7";409138;1;1;1
"11629";"25001019001P7";409142;1;1;1
"11630";"25001019001P7";409212;4;6;0,666666666666667
"11631";"25001019001P7";409277;3;4;0,75
"11632";"25001019001P7";409881;1;1;1
"11633";"25001019001P7";409920;1;1;1
"11634";"25001019001P7";409940;1;1;1
"11635";"25001019002P3";408967;2;2;1
"11636";"25001019002P3";409015;2;2;1
"11637";"25001019002P3";411721;1;1;1
"11638";"25001019002P3";411726;2;3;0,666666666666667
"11639";"25001019002P3";417742;1;2;0,5
"11640";"25001019002P3";417769;1;2;0,5
"11641";"25001019003P0";258457;1;1;1
"11642";"25001019003P0";262707;1;1;1
"11643";"25001019003P0";288034;2;4;0,5
"11644";"25001019003P0";317735;1;1;1
"11645";"25001019003P0";319245;1;1;1
"11646";"25001019003P0";331966;2;2;1
"11647";"25001019003P0";333195;1;1;1
"11648";"25001019003P0";333202;1;3;0,333333333333333
"11649";"25001019003P0";333205;1;2;0,5
"11650";"25001019003P0";350161;1;1;1
"11651";"25001019003P0";369063;1;1;1
"11652";"25001019003P0";369065;1;1;1
"11653";"25001019003P0";374976;3;4;0,75
"11654";"25001019003P0";382676;1;1;1
"11655";"25001019004P6";276156;1;1;1
"11656";"25001019004P6";276168;1;1;1
"11657";"25001019004P6";276169;1;1;1
"11658";"25001019004P6";276177;1;1;1
"11659";"25001019004P6";276193;1;1;1
"11660";"25001019004P6";276213;2;6;0,333333333333333
"11661";"25001019004P6";280206;1;1;1
"11662";"25001019004P6";280274;4;4;1
"11663";"25001019004P6";281600;4;4;1
"11664";"25001019004P6";284900;1;1;1
